"id","card_id","year","month","day","from_time","to_time","court","created_at","updated_at","delete_flg","draw_conf_flg"
219,"87259413",2020,4,4,13,15,"0",2020/03/01 10:52:32.240,2020/03/14 7:46:39.236,"0","1"
220,"87259422",2020,4,4,13,15,"0",2020/03/01 10:52:57.014,2020/03/14 7:46:53.558,"0","1"
221,"84134418",2020,4,4,13,15,"0",2020/03/01 10:53:19.888,2020/03/14 7:47:08.141,"0","1"
222,"86315881",2020,4,4,13,15,"0",2020/03/01 10:53:40.003,2020/03/14 7:47:25.078,"0","1"
223,"83920187",2020,4,4,13,15,"0",2020/03/01 10:53:56.604,2020/03/14 7:47:41.398,"0","1"
224,"84808001",2020,4,4,13,15,"0",2020/03/01 10:54:13.943,2020/03/14 7:47:56.524,"0","1"
225,"86243996",2020,4,4,13,15,"0",2020/03/01 10:54:34.736,2020/03/14 7:48:11.410,"0","1"
227,"86583931",2020,4,4,15,17,"0",2020/03/01 10:55:06.989,2020/03/14 7:48:26.365,"0","1"
229,"87328230",2020,4,4,15,17,"0",2020/03/01 10:55:40.014,2020/03/14 7:48:54.882,"0","1"
230,"87542606",2020,4,4,15,17,"0",2020/03/01 10:55:55.966,2020/03/14 7:49:09.346,"0","1"
231,"87542615",2020,4,4,15,17,"0",2020/03/01 10:56:21.557,2020/03/14 7:49:28.356,"0","1"
232,"86314238",2020,4,4,15,17,"0",2020/03/01 10:56:40.157,2020/03/14 7:49:45.437,"0","1"
233,"86576180",2020,4,4,15,17,"0",2020/03/01 10:56:58.973,2020/03/14 7:50:05.361,"0","1"
234,"86573853",2020,4,4,15,17,"0",2020/03/01 10:57:23.182,2020/03/14 7:50:20.937,"0","1"
235,"85634420",2020,4,4,15,17,"0",2020/03/01 10:57:40.617,2020/03/14 7:50:36.171,"0","1"
240,"87086314",2020,4,18,13,15,"0",2020/03/01 10:59:22.492,2020/03/14 7:50:51.031,"0","1"
241,"87244251",2020,4,18,13,15,"0",2020/03/01 11:11:22.213,2020/03/14 7:51:06.073,"0","1"
242,"87244438",2020,4,18,13,15,"0",2020/03/01 11:11:41.716,2020/03/14 7:51:21.058,"0","1"
243,"87244447",2020,4,18,13,15,"0",2020/03/01 11:11:58.800,2020/03/14 7:51:35.898,"0","1"
244,"86146771",2020,4,18,13,15,"0",2020/03/01 11:12:15.492,2020/03/14 7:51:57.722,"0","1"
245,"85632487",2020,4,18,13,15,"0",2020/03/01 11:12:31.974,2020/03/14 7:52:11.841,"0","1"
246,"86601338",2020,4,18,15,17,"0",2020/03/01 11:12:50.565,2020/03/14 7:52:27.422,"0","1"
247,"87107166",2020,4,18,15,17,"0",2020/03/01 11:13:09.235,2020/03/14 7:52:42.091,"0","1"
248,"86280178",2020,4,18,15,17,"0",2020/03/01 11:13:28.485,2020/03/14 7:52:56.684,"0","1"
249,"86949751",2020,4,18,15,17,"0",2020/03/01 11:13:52.404,2020/03/14 7:53:11.306,"0","1"
250,"86281391",2020,4,18,13,15,"0",2020/03/01 11:15:19.853,2020/03/14 7:53:25.879,"0","1"
236,"86817740",2020,4,18,13,15,"0",2020/03/01 10:57:58.894,2020/03/01 11:27:50.838,"1","0"
228,"87328259",2020,4,4,15,17,"0",2020/03/01 10:55:22.845,2020/03/14 7:48:40.153,"0","1"
251,"87531153",2020,4,18,13,15,"0",2020/03/01 11:15:38.285,2020/03/14 7:53:41.687,"0","1"
252,"83366232",2020,4,18,13,15,"0",2020/03/01 11:15:55.688,2020/03/14 7:53:56.561,"0","1"
253,"85661983",2020,4,18,15,17,"0",2020/03/01 11:24:15.407,2020/03/14 7:54:11.802,"0","1"
254,"85661974",2020,4,18,15,17,"0",2020/03/01 11:24:38.368,2020/03/14 7:54:27.576,"0","1"
255,"86110458",2020,4,18,15,17,"0",2020/03/01 11:24:57.714,2020/03/14 7:54:43.016,"0","1"
256,"86817740",2020,4,18,15,17,"0",2020/03/01 11:30:01.175,2020/03/14 7:54:58.612,"0","1"
257,"86818777",2020,4,18,15,17,"0",2020/03/01 11:30:16.413,2020/03/14 7:55:13.570,"0","1"
258,"87058372",2020,4,12,13,15,"0",2020/03/04 19:39:19.464,2020/03/14 7:55:28.331,"0","1"
259,"86110420",2020,4,12,13,15,"0",2020/03/04 19:39:38.557,2020/03/14 7:55:44.252,"0","1"
260,"83602047",2020,4,12,13,15,"0",2020/03/04 19:39:51.810,2020/03/14 7:55:58.931,"0","1"
261,"85362831",2020,4,12,13,15,"0",2020/03/04 19:40:09.465,2020/03/14 7:56:12.823,"0","1"
262,"85362804",2020,4,12,13,15,"0",2020/03/04 19:40:24.026,2020/03/14 7:56:27.747,"0","1"
263,"86693349",2020,4,12,13,15,"0",2020/03/04 19:40:41.955,2020/03/14 7:56:42.397,"0","1"
264,"85796801",2020,4,12,13,15,"0",2020/03/04 19:41:41.527,2020/03/14 7:56:57.185,"0","1"
265,"86678831",2020,4,12,13,15,"0",2020/03/04 19:41:56.339,2020/03/14 7:57:11.876,"0","1"
266,"84317462",2020,4,12,13,15,"0",2020/03/04 19:42:09.637,2020/03/14 7:57:18.258,"0","1"
267,"85362840",2020,4,12,13,15,"0",2020/03/04 19:42:23.241,2020/03/14 7:57:33.127,"0","1"
268,"87207701",2020,4,12,15,17,"0",2020/03/04 19:42:39.340,2020/03/14 7:57:52.002,"0","1"
269,"86555096",2020,4,12,15,17,"0",2020/03/04 19:42:52.303,2020/03/14 7:58:07.589,"0","1"
270,"87207684",2020,4,12,15,17,"0",2020/03/04 19:43:05.766,2020/03/14 7:58:23.392,"0","1"
271,"86138949",2020,4,12,15,17,"0",2020/03/04 19:43:19.399,2020/03/14 7:58:38.292,"0","1"
272,"87208306",2020,4,12,15,17,"0",2020/03/04 19:43:43.105,2020/03/14 7:58:53.166,"0","1"
273,"87208315",2020,4,12,15,17,"0",2020/03/04 19:44:05.194,2020/03/14 7:59:08.104,"0","1"
274,"87209441",2020,4,12,15,17,"0",2020/03/04 19:44:36.548,2020/03/14 7:59:21.981,"0","1"
275,"86138931",2020,4,12,15,17,"0",2020/03/04 19:44:54.536,2020/03/14 7:59:43.690,"0","1"
276,"87289231",2020,4,12,15,17,"0",2020/03/04 19:45:09.085,2020/03/14 7:59:58.378,"0","1"
277,"87900844",2020,4,12,15,17,"0",2020/03/04 19:45:23.530,2020/03/14 8:00:12.962,"0","1"
293,"86583243",2020,4,4,13,15,"0",2020/03/10 21:14:26.601,2020/03/14 8:00:27.658,"0","1"
294,"85913101",2020,4,12,15,17,"0",2020/03/10 21:14:51.105,2020/03/14 8:00:42.253,"0","1"
295,"85536617",2020,4,12,15,17,"0",2020/03/10 21:15:02.208,2020/03/14 8:00:56.230,"0","1"
278,"86329053",2020,4,11,13,15,"3",2020/03/08 17:54:57.998,2020/03/14 8:24:06.154,"0","1"
279,"86560751",2020,4,11,13,15,"3",2020/03/08 17:55:13.426,2020/03/14 8:24:21.332,"0","1"
280,"87242690",2020,4,11,13,15,"3",2020/03/08 17:55:34.778,2020/03/14 8:24:36.257,"0","1"
281,"87328268",2020,4,11,15,17,"3",2020/03/08 17:55:49.824,2020/03/14 8:24:51.058,"0","1"
282,"86585448",2020,4,11,15,17,"3",2020/03/08 17:56:13.265,2020/03/14 8:25:06.286,"0","1"
283,"86814995",2020,4,11,15,17,"3",2020/03/08 17:56:34.201,2020/03/14 8:25:23.117,"0","1"
284,"87088869",2020,4,25,13,15,"0",2020/03/08 17:58:18.284,2020/03/14 8:25:44,"0","1"
285,"86936700",2020,4,25,13,15,"0",2020/03/08 17:58:34.775,2020/03/14 8:26:21.542,"0","1"
286,"87540706",2020,4,25,13,15,"0",2020/03/08 17:59:29.396,2020/03/14 8:26:56.232,"0","1"
287,"86936711",2020,4,25,15,17,"0",2020/03/08 18:01:04.848,2020/03/14 8:27:31.246,"0","1"
288,"86329044",2020,4,25,15,17,"0",2020/03/08 18:01:18.694,2020/03/14 8:28:12.455,"0","1"
289,"86757664",2020,4,29,13,15,"3",2020/03/08 18:01:40.116,2020/03/14 8:28:47.217,"0","1"
290,"86757673",2020,4,29,13,15,"3",2020/03/08 18:02:30.941,2020/03/14 8:29:22.114,"0","1"
291,"87483716",2020,4,29,15,17,"3",2020/03/08 18:02:48.470,2020/03/14 8:29:57.504,"0","1"
292,"87692956",2020,4,29,15,17,"3",2020/03/08 18:03:10.240,2020/03/14 8:30:27.243,"0","1"
296,"85033445",2020,5,24,9,11,"0",2020/04/01 19:46:19.172,2020/04/01 19:46:19.172,"0","0"
297,"84948513",2020,5,24,9,11,"0",2020/04/01 19:46:31.192,2020/04/01 19:46:31.192,"0","0"
298,"86947691",2020,5,24,9,11,"0",2020/04/01 19:46:43.053,2020/04/01 19:46:43.053,"0","0"
299,"87259413",2020,5,24,9,11,"0",2020/04/01 19:46:55.285,2020/04/01 19:46:55.285,"0","0"
300,"87259422",2020,5,24,9,11,"0",2020/04/01 19:47:13.733,2020/04/01 19:47:13.733,"0","0"
301,"84134418",2020,5,24,9,11,"0",2020/04/01 19:47:49.751,2020/04/01 19:47:49.751,"0","0"
302,"86315881",2020,5,24,9,11,"0",2020/04/01 19:48:02.341,2020/04/01 19:48:02.342,"0","0"
303,"83920187",2020,5,24,9,11,"0",2020/04/01 19:48:14.039,2020/04/01 19:48:14.039,"0","0"
304,"84808001",2020,5,24,9,11,"0",2020/04/01 19:48:26.061,2020/04/01 19:48:26.061,"0","0"
305,"86243996",2020,5,24,9,11,"0",2020/04/01 19:48:37.887,2020/04/01 19:48:37.887,"0","0"
306,"86583243",2020,5,24,9,11,"0",2020/04/01 19:48:50.074,2020/04/01 19:48:50.074,"0","0"
307,"86583931",2020,5,24,9,11,"0",2020/04/01 19:49:02.399,2020/04/01 19:49:02.399,"0","0"
308,"87328259",2020,5,24,9,11,"0",2020/04/01 19:49:14.328,2020/04/01 19:49:14.328,"0","0"
309,"87328230",2020,5,24,9,11,"0",2020/04/01 19:49:26.127,2020/04/01 19:49:26.127,"0","0"
310,"87542606",2020,5,24,9,11,"0",2020/04/01 19:49:37.714,2020/04/01 19:49:37.714,"0","0"
311,"87542615",2020,5,24,9,11,"0",2020/04/01 19:49:49.793,2020/04/01 19:49:49.793,"0","0"
312,"86314238",2020,5,24,9,11,"0",2020/04/01 19:50:02.624,2020/04/01 19:50:02.624,"0","0"
313,"86576180",2020,5,24,9,11,"0",2020/04/01 19:50:14.897,2020/04/01 19:50:14.897,"0","0"
314,"86573853",2020,5,24,9,11,"0",2020/04/01 19:50:28.040,2020/04/01 19:50:28.040,"0","0"
315,"85634420",2020,5,24,9,11,"0",2020/04/01 19:50:39.824,2020/04/01 19:50:39.824,"0","0"
316,"86817740",2020,5,24,9,11,"0",2020/04/01 19:50:51.852,2020/04/01 19:50:51.852,"0","0"
317,"86818777",2020,5,24,9,11,"0",2020/04/01 19:51:01.895,2020/04/01 19:51:01.896,"0","0"
318,"87058372",2020,5,24,9,11,"0",2020/04/01 19:51:13.995,2020/04/01 19:51:13.995,"0","0"
319,"85913101",2020,5,24,9,11,"0",2020/04/01 19:51:26.404,2020/04/01 19:51:26.404,"0","0"
320,"85536617",2020,5,24,9,11,"0",2020/04/01 19:51:38.733,2020/04/01 19:51:38.733,"0","0"
321,"87086314",2020,5,24,9,11,"0",2020/04/01 19:51:51.358,2020/04/01 19:51:51.358,"0","0"
322,"87244251",2020,5,24,9,11,"0",2020/04/01 19:52:04.139,2020/04/01 19:52:04.139,"0","0"
324,"84948513",2020,7,5,15,17,"1",2020/06/03 21:09:25.521,2020/06/14 8:28:36.552,"0","1"
325,"86947691",2020,7,5,15,17,"1",2020/06/03 21:09:36.290,2020/06/14 8:28:50.083,"0","1"
326,"87259413",2020,7,5,15,17,"1",2020/06/03 21:09:46.937,2020/06/14 8:29:03.406,"0","1"
327,"87259422",2020,7,5,15,17,"1",2020/06/03 21:09:57.449,2020/06/14 8:29:15.720,"0","1"
328,"84134418",2020,7,5,15,17,"1",2020/06/03 21:10:08.253,2020/06/14 8:29:29.209,"0","1"
329,"86315881",2020,7,5,15,17,"1",2020/06/03 21:10:19.090,2020/06/14 8:29:42.558,"0","1"
330,"83920187",2020,7,5,15,17,"1",2020/06/03 21:10:29.803,2020/06/14 8:29:55.874,"0","1"
331,"84808001",2020,7,5,15,17,"1",2020/06/03 21:10:40.699,2020/06/14 8:30:09.416,"0","1"
332,"86243996",2020,7,5,15,17,"1",2020/06/03 21:10:51.620,2020/06/14 8:30:23.012,"0","1"
333,"86583243",2020,7,5,15,17,"1",2020/06/03 21:11:02.328,2020/06/14 8:30:36.411,"0","1"
334,"86583931",2020,7,5,15,17,"1",2020/06/03 21:11:12.941,2020/06/14 8:30:49.908,"0","1"
398,"87483716",2020,7,25,9,11,"0",2020/06/06 13:50:46.110,2020/06/06 13:52:27.288,"1","0"
399,"87692956",2020,7,25,9,11,"0",2020/06/06 13:50:56.654,2020/06/06 13:52:33.325,"1","0"
400,"87780761",2020,7,25,9,11,"0",2020/06/06 13:51:06.985,2020/06/06 13:52:39.458,"1","0"
384,"86329053",2020,7,4,17,19,"3",2020/06/06 13:44:01.237,2020/06/14 8:23:32.571,"0","1"
385,"86560751",2020,7,4,17,19,"3",2020/06/06 13:44:11.807,2020/06/14 8:23:46.208,"0","1"
386,"87242690",2020,7,4,17,19,"3",2020/06/06 13:44:22.180,2020/06/14 8:23:59.538,"0","1"
387,"87328268",2020,7,11,17,19,"0",2020/06/06 13:44:32.965,2020/06/14 8:24:12.763,"0","1"
388,"86585448",2020,7,11,17,19,"0",2020/06/06 13:44:43.438,2020/06/14 8:24:26.241,"0","1"
389,"86814995",2020,7,11,17,19,"0",2020/06/06 13:44:54.723,2020/06/14 8:24:39.741,"0","1"
390,"87088869",2020,7,19,13,15,"0",2020/06/06 13:45:05.292,2020/06/14 8:24:53.042,"0","1"
391,"86936700",2020,7,19,13,15,"0",2020/06/06 13:45:15.747,2020/06/14 8:25:06.141,"0","1"
392,"86949751",2020,7,19,13,15,"0",2020/06/06 13:45:26.413,2020/06/14 8:25:19.322,"0","1"
393,"87540706",2020,7,19,13,15,"0",2020/06/06 13:45:37.216,2020/06/14 8:25:32.532,"0","1"
394,"86936711",2020,7,19,13,15,"0",2020/06/06 13:45:47.779,2020/06/14 8:25:45.436,"0","1"
395,"86329044",2020,7,5,15,17,"1",2020/06/06 13:48:56.309,2020/06/14 8:25:59.014,"0","1"
396,"86757664",2020,7,11,17,19,"0",2020/06/06 13:49:07.189,2020/06/14 8:26:12.142,"0","1"
397,"86757673",2020,7,19,13,15,"0",2020/06/06 13:49:17.405,2020/06/14 8:26:25.865,"0","1"
401,"87483716",2020,7,25,9,11,"3",2020/06/06 13:53:12.216,2020/06/14 8:26:38.948,"0","1"
402,"87692956",2020,7,25,9,11,"3",2020/06/06 13:53:22.773,2020/06/14 8:26:52.814,"0","1"
403,"87780761",2020,7,25,9,11,"3",2020/06/06 13:53:33.505,2020/06/14 8:27:07.572,"0","1"
323,"85033445",2020,7,5,15,17,"1",2020/06/03 21:09:13.941,2020/06/14 8:28:22.722,"0","1"
335,"87328259",2020,7,5,15,17,"1",2020/06/03 21:11:23.491,2020/06/14 8:31:02.992,"0","1"
336,"87328230",2020,7,5,15,17,"1",2020/06/03 21:11:34.239,2020/06/14 8:31:16.245,"0","1"
337,"87542606",2020,7,5,15,17,"1",2020/06/03 21:11:44.791,2020/06/14 8:31:29.591,"0","1"
338,"87542615",2020,7,5,15,17,"1",2020/06/03 21:11:55.138,2020/06/14 8:31:43.214,"0","1"
339,"86314238",2020,7,5,15,17,"1",2020/06/03 21:12:06.642,2020/06/14 8:31:57.568,"0","1"
340,"86576180",2020,7,5,15,17,"1",2020/06/03 21:12:17.551,2020/06/14 8:32:10.871,"0","1"
341,"86573853",2020,7,5,15,17,"1",2020/06/03 21:12:28.395,2020/06/14 8:32:24.136,"0","1"
342,"85634420",2020,7,5,15,17,"1",2020/06/03 21:12:38.904,2020/06/14 8:32:37.048,"0","1"
343,"86817740",2020,7,5,15,17,"1",2020/06/03 21:12:49.515,2020/06/14 8:32:48.780,"0","1"
344,"86818777",2020,7,5,15,17,"1",2020/06/03 21:13:00.134,2020/06/14 8:33:01.723,"0","1"
345,"87058372",2020,7,5,15,17,"1",2020/06/03 21:13:11.976,2020/06/14 8:33:14.650,"0","1"
346,"85913101",2020,7,5,15,17,"1",2020/06/03 21:13:23.012,2020/06/14 8:33:27.788,"0","1"
347,"85536617",2020,7,5,15,17,"1",2020/06/03 21:13:33.428,2020/06/14 8:33:41.604,"0","1"
348,"87086314",2020,7,12,13,15,"0",2020/06/03 21:13:44.008,2020/06/14 8:33:58.488,"0","1"
349,"87244251",2020,7,12,13,15,"0",2020/06/03 21:13:54.948,2020/06/14 8:34:13.270,"0","1"
350,"87244438",2020,7,12,13,15,"0",2020/06/03 21:14:05.477,2020/06/14 8:34:30.039,"0","1"
351,"87244447",2020,7,12,13,15,"0",2020/06/03 21:14:15.992,2020/06/14 8:34:48.002,"0","1"
352,"86146771",2020,7,12,13,15,"0",2020/06/03 21:14:26.691,2020/06/14 8:35:05.533,"0","1"
353,"85632487",2020,7,12,13,15,"0",2020/06/03 21:14:37.325,2020/06/14 8:35:24.811,"0","1"
354,"86601338",2020,7,12,13,15,"0",2020/06/03 21:14:47.587,2020/06/14 8:35:44.033,"0","1"
355,"87107166",2020,7,12,13,15,"0",2020/06/03 21:14:58.521,2020/06/14 8:36:00.815,"0","1"
356,"86280178",2020,7,12,13,15,"0",2020/06/03 21:15:10.048,2020/06/14 8:36:18.903,"0","1"
357,"86281391",2020,7,12,13,15,"0",2020/06/03 21:15:20.566,2020/06/14 8:36:32.145,"0","1"
358,"87531153",2020,7,12,13,15,"0",2020/06/03 21:15:31.133,2020/06/14 8:36:46.058,"0","1"
359,"83366232",2020,7,12,13,15,"0",2020/06/03 21:15:41.892,2020/06/14 8:36:59.322,"0","1"
360,"85661983",2020,7,12,13,15,"0",2020/06/03 21:15:52.472,2020/06/14 8:37:12.797,"0","1"
361,"85661974",2020,7,12,13,15,"0",2020/06/03 21:16:03.174,2020/06/14 8:37:26.094,"0","1"
362,"86110458",2020,7,12,13,15,"0",2020/06/03 21:16:13.737,2020/06/14 8:37:39.939,"0","1"
363,"86110420",2020,7,12,13,15,"0",2020/06/03 21:16:24.211,2020/06/14 8:37:54.579,"0","1"
364,"83602047",2020,7,12,13,15,"0",2020/06/03 21:16:35.049,2020/06/14 8:38:07.905,"0","1"
365,"85362831",2020,7,12,13,15,"0",2020/06/03 21:16:45.940,2020/06/14 8:38:21.216,"0","1"
366,"85362804",2020,7,12,13,15,"0",2020/06/03 21:16:56.663,2020/06/14 8:38:34.759,"0","1"
367,"86693349",2020,7,12,13,15,"0",2020/06/03 21:17:07.474,2020/06/14 8:38:48.042,"0","1"
368,"85796801",2020,7,23,13,15,"0",2020/06/03 21:17:17.995,2020/06/14 8:39:01.444,"0","1"
369,"86678831",2020,7,23,13,15,"0",2020/06/03 21:17:28.628,2020/06/14 8:39:15.001,"0","1"
370,"83366214",2020,7,23,13,15,"0",2020/06/03 21:17:39.151,2020/06/14 8:39:28.359,"0","1"
371,"84317462",2020,7,23,13,15,"0",2020/06/03 21:17:49.682,2020/06/14 8:39:41.787,"0","1"
372,"85362840",2020,7,23,13,15,"0",2020/06/03 21:18:00.316,2020/06/14 8:39:54.023,"0","1"
373,"87207701",2020,7,23,13,15,"0",2020/06/03 21:18:11.239,2020/06/14 8:40:07.294,"0","1"
374,"86555096",2020,7,23,13,15,"0",2020/06/03 21:18:21.708,2020/06/14 8:40:20.911,"0","1"
375,"87207684",2020,7,23,13,15,"0",2020/06/03 21:18:32.189,2020/06/14 8:40:34.331,"0","1"
376,"86138949",2020,7,23,13,15,"0",2020/06/03 21:18:43.029,2020/06/14 8:40:46.793,"0","1"
377,"87208306",2020,7,23,13,15,"0",2020/06/03 21:18:53.743,2020/06/14 8:41:00.106,"0","1"
378,"87208315",2020,7,23,13,15,"0",2020/06/03 21:19:04.292,2020/06/14 8:41:13.568,"0","1"
379,"87209441",2020,7,23,13,15,"0",2020/06/03 21:19:14.971,2020/06/14 8:41:26.901,"0","1"
380,"86138931",2020,7,23,13,15,"0",2020/06/03 21:19:25.974,2020/06/14 8:41:39.849,"0","1"
381,"87289231",2020,7,23,13,15,"0",2020/06/03 21:19:36.812,2020/06/14 8:41:52.904,"0","1"
382,"87900844",2020,7,23,13,15,"0",2020/06/03 21:19:47.256,2020/06/14 8:42:05.730,"0","1"
383,"87911144",2020,7,5,15,17,"1",2020/06/06 13:21:11.632,2020/06/14 8:42:20.839,"0","1"
404,"85033445",2020,8,9,9,11,"0",2020/07/05 8:21:08.570,2020/07/14 7:10:31.733,"0","1"
405,"84948513",2020,8,9,9,11,"0",2020/07/05 8:21:20.412,2020/07/14 7:10:49.026,"0","1"
406,"86947691",2020,8,9,9,11,"0",2020/07/05 8:21:31.543,2020/07/14 7:11:02.475,"0","1"
407,"87259413",2020,8,9,9,11,"0",2020/07/05 8:22:18.131,2020/07/14 7:11:15.879,"0","1"
408,"87259422",2020,8,9,9,11,"0",2020/07/05 8:22:37.077,2020/07/14 7:11:28.826,"0","1"
409,"84134418",2020,8,9,9,11,"0",2020/07/05 8:22:49.384,2020/07/14 7:11:42.181,"0","1"
410,"86315881",2020,8,9,9,11,"0",2020/07/05 8:23:07.933,2020/07/14 7:11:55.223,"0","1"
411,"83920187",2020,8,9,9,11,"0",2020/07/05 8:23:27.634,2020/07/14 7:12:08.393,"0","1"
412,"84808001",2020,8,9,9,11,"0",2020/07/05 8:23:43.820,2020/07/14 7:12:21.459,"0","1"
413,"86243996",2020,8,9,9,11,"0",2020/07/05 8:23:56.227,2020/07/14 7:12:26.433,"0","1"
414,"86583243",2020,8,9,9,11,"0",2020/07/05 8:24:09.950,2020/07/14 7:12:39.799,"0","1"
415,"86583931",2020,8,9,9,11,"0",2020/07/05 8:24:22.066,2020/07/14 7:12:54.111,"0","1"
416,"87328259",2020,8,9,9,11,"0",2020/07/05 8:24:38.542,2020/07/14 7:13:07.128,"0","1"
417,"87328230",2020,8,9,9,11,"0",2020/07/05 8:24:52.190,2020/07/14 7:13:19.930,"0","1"
418,"87542606",2020,8,9,9,11,"0",2020/07/05 8:25:07.021,2020/07/14 7:13:33.010,"0","1"
419,"87542615",2020,8,9,9,11,"0",2020/07/05 8:25:20.726,2020/07/14 7:13:46.129,"0","1"
420,"86314238",2020,8,9,9,11,"0",2020/07/05 8:25:32.309,2020/07/14 7:14:00.325,"0","1"
421,"86576180",2020,8,9,9,11,"0",2020/07/05 8:25:43.586,2020/07/14 7:14:13.324,"0","1"
422,"86573853",2020,8,9,9,11,"0",2020/07/05 8:26:02.184,2020/07/14 7:14:26.419,"0","1"
423,"85634420",2020,8,9,9,11,"0",2020/07/05 8:26:25.909,2020/07/14 7:14:39.616,"0","1"
424,"86817740",2020,8,15,15,18,"1",2020/07/05 8:26:45.182,2020/07/14 7:14:52.901,"0","1"
425,"86818777",2020,8,15,15,18,"1",2020/07/05 8:27:10.264,2020/07/14 7:15:06.086,"0","1"
426,"87058372",2020,8,15,15,18,"1",2020/07/05 8:27:30.029,2020/07/14 7:15:19.217,"0","1"
427,"85913101",2020,8,15,15,18,"1",2020/07/05 8:27:47.952,2020/07/14 7:15:32.355,"0","1"
428,"85536617",2020,8,15,15,18,"1",2020/07/05 8:28:10.466,2020/07/14 7:15:45.330,"0","1"
429,"87086314",2020,8,15,15,18,"1",2020/07/05 8:28:33.229,2020/07/14 7:15:58.561,"0","1"
430,"87244251",2020,8,15,15,18,"1",2020/07/05 8:28:54.996,2020/07/14 7:16:11.479,"0","1"
431,"87244438",2020,8,15,15,18,"1",2020/07/05 8:29:06.398,2020/07/14 7:16:24.356,"0","1"
432,"87244447",2020,8,15,15,18,"1",2020/07/05 8:29:17.735,2020/07/14 7:16:37.262,"0","1"
433,"86146771",2020,8,15,15,18,"1",2020/07/05 8:29:28.532,2020/07/14 7:16:50.564,"0","1"
434,"85632487",2020,8,15,15,18,"1",2020/07/05 8:29:39.067,2020/07/14 7:17:03.649,"0","1"
435,"86601338",2020,8,15,15,18,"1",2020/07/05 8:29:50.236,2020/07/14 7:17:16.756,"0","1"
436,"87107166",2020,8,15,15,18,"1",2020/07/05 8:30:01.307,2020/07/14 7:17:29.852,"0","1"
437,"86280178",2020,8,15,15,18,"1",2020/07/05 8:30:11.937,2020/07/14 7:17:42.771,"0","1"
438,"86281391",2020,8,15,15,18,"1",2020/07/05 8:31:10.250,2020/07/14 7:17:55.822,"0","1"
439,"87531153",2020,8,15,15,18,"1",2020/07/05 8:31:21.519,2020/07/14 7:18:08.705,"0","1"
440,"83366232",2020,8,15,15,18,"1",2020/07/05 8:31:32.061,2020/07/14 7:18:21.963,"0","1"
441,"85661983",2020,8,15,15,18,"1",2020/07/05 8:31:42.862,2020/07/14 7:18:27.254,"0","1"
442,"85661974",2020,8,15,15,18,"1",2020/07/05 8:31:55.941,2020/07/14 7:18:40.529,"0","1"
443,"86110458",2020,8,15,15,18,"1",2020/07/05 8:32:06.712,2020/07/14 7:18:53.943,"0","1"
444,"86110420",2020,8,15,15,18,"1",2020/07/05 8:32:18.360,2020/07/14 7:19:07.043,"0","1"
445,"83602047",2020,8,15,15,18,"1",2020/07/05 8:32:38.016,2020/07/14 7:19:20.065,"0","1"
